type,ent_uri,pred,val_pred,val_gold,abs,found,verif,reason
FP_new,John_Knotwell,birthName,William John Knotwell III,,"William John Knotwell III (born January 24, 1978) is an American politician. He was a Republican member of the Utah House of Representatives representing District 52 from January 1, 2013 to October 26, 2019. The district includes Herriman, western Riverton, southwest South Jordan in the State of Utah. Born to American parents in Subic Bay, Republic of the Philippines, Knotwell spent most of his childhood in Southern California, near San Diego. Knotwell's father was a career United States Navy sailor who spent half his career as an enlisted sailor and half as a Commissioned Warrant Officer.",TRUE,TRUE,
FP_new,John_L%2E_Nau,birthName,John L.Nau,,"John L. Nau, III is the Chairman and CEO of Silver Eagle Beverages, one of the largest Anheuser-Busch distributors in the nation. Silver Eagle employs more than 500 employees who service a territory that includes the greater San Antonio area in Bexar County and extends over 12 additional counties in southwest Texas. Silver Eagle Beverages distributes Grupo Modelo beers, a broad selection of national and local craft beers and several non-alcohol beverages and waters.",FALSE,TRUE,
FP_new,John_L%2E_Nau,birthYear,1953,,"John L. Nau, III is the Chairman and CEO of Silver Eagle Beverages, one of the largest Anheuser-Busch distributors in the nation. Silver Eagle employs more than 500 employees who service a territory that includes the greater San Antonio area in Bexar County and extends over 12 additional counties in southwest Texas. Silver Eagle Beverages distributes Grupo Modelo beers, a broad selection of national and local craft beers and several non-alcohol beverages and waters.",FALSE,FALSE,FH
FN,John_Richards_Lapenoti%C3%A8re,birthYear,,1770,"Captain John Richards Lapenotière (1770 – 19 January 1834) was a British Royal Navy officer who, as a lieutenant commanding the tiny topsail schooner HMS Pickle, observed the Battle of Trafalgar on 21 October 1805, participated in the rescue operations which followed it and then carried the dispatches of the victory and the death of Admiral Nelson to Britain.",TRUE,TRUE,
FP_new,John_Richards_Lapenoti%C3%A8re,birthDate,1770-10-70,,"Captain John Richards Lapenotière (1770 – 19 January 1834) was a British Royal Navy officer who, as a lieutenant commanding the tiny topsail schooner HMS Pickle, observed the Battle of Trafalgar on 21 October 1805, participated in the rescue operations which followed it and then carried the dispatches of the victory and the death of Admiral Nelson to Britain.",FALSE,FALSE,AC
FN,John_William_Polidori,birthName,,John William Polidori,"John William Polidori (7 September 1795 – 24 August 1821) was a British writer and physician. He is known for his associations with the Romantic movement and credited by some as the creator of the vampire genre of fantasy fiction. His most successful work was the short story ""The Vampyre"" (1819), the first published modern vampire story. Although the story was at first erroneously credited to Lord Byron, both Byron and Polidori affirmed that the author was Polidori.",TRUE,TRUE,
FN,Johnston_Knox_Corbett,birthDate,,1861-06-20,"Johnston Knox Corbett (June 20, 1861 – April 22, 1934) was elected to two one year terms as mayor of Tucson, Arizona. He served from January 1915 to January 1917.",TRUE,TRUE,
FN,Johnston_Knox_Corbett,deathDate,,1934-04-22,"Johnston Knox Corbett (June 20, 1861 – April 22, 1934) was elected to two one year terms as mayor of Tucson, Arizona. He served from January 1915 to January 1917.",TRUE,TRUE,
FN,Johnston_Knox_Corbett,birthYear,,1861,"Johnston Knox Corbett (June 20, 1861 – April 22, 1934) was elected to two one year terms as mayor of Tucson, Arizona. He served from January 1915 to January 1917.",TRUE,TRUE,
FN,Johnston_Knox_Corbett,deathYear,,1934,"Johnston Knox Corbett (June 20, 1861 – April 22, 1934) was elected to two one year terms as mayor of Tucson, Arizona. He served from January 1915 to January 1917.",TRUE,TRUE,
FN,Jos%C3%A9_B%C3%B3dalo,birthName,,José Bódalo Zúffoli,"José Bódalo Zúffoli (March 24, 1916 – July 24, 1985) was an Argentine born Spanish film actor.",TRUE,TRUE,
FP_different,Jos%C3%A9_B%C3%B3dalo,label,José Bódalo Zúffoli,José Bódalo,"José Bódalo Zúffoli (March 24, 1916 – July 24, 1985) was an Argentine born Spanish film actor.",TRUE,TRUE,
FN,Jos%C3%A9_Luis_Manzano,birthName,,José Luis Manzano,"José Luis Manzano (born March 9, 1956) is an Argentine businessman and former politician. He is currently a partner in the second largest multimedia group in his country, Grupo América, and has investments in several economic sectors, including energy, wine, and clothing. During his time in Argentine politics, Manzano was known as a power broker and negotiator and one of the architects of the success of the Menem government.",TRUE,TRUE,
FN,Josh_Whidborne,birthDate,,1989-09-18,"Josh Whidborne (born 18 September 1989) is an English ice dancer who represents Great Britain. With his partner Charlotte Aiken, he is the 2012 Ondrej Nepela Memorial bronze medalist and 2012 British national silver medalist.",TRUE,TRUE,
FN,Josh_Whidborne,birthYear,,1989,"Josh Whidborne (born 18 September 1989) is an English ice dancer who represents Great Britain. With his partner Charlotte Aiken, he is the 2012 Ondrej Nepela Memorial bronze medalist and 2012 British national silver medalist.",TRUE,TRUE,
FP_new,Juan_C%C3%A1mara,label,Juan del Carmen Cámara Mesa,,Juan del Carmen Cámara Mesa (Spanish pronunciation: [ˈxuaŋ ˈkamaɾa]; born 13 February 1994) is a Spanish professional footballer who plays as a winger for Polish club Jagiellonia Białystok.,TRUE,FALSE,LCE
FN,Jules_Hochet,birthName,,Jules Louis Hochet,Jules Louis Hochet (17 March 1813 – 2 April 1867) was a French industrialist who managed an iron foundry and a railway line in the south of France.,TRUE,TRUE,
FN,Kainaat_Arora,birthName,,Kainaat Arora,"Kainaat Arora (born 2 December 1986) is an Indian actress who made her debut in the Bollywood 100 crore blockbuster comedy film Grand Masti as Marlow. She also appeared in Mankatha and Khatta Meetha, and sang in Malayalam films.",TRUE,TRUE,
FN,Kamta_Prasad_Guru,birthYear,,1875,Kamta Prasad Guru (1875 – 16 November 1947) was an expert on grammar of Hindi language. He was the author of the book Hindi vyakarana. He was born in Sagar in Madhya Pradesh state in India. His Hindi grammar book has been translated into many foreign languages. Kamta Prasad Guru died in Jabalpur. The Government of India issued a commemorative stamp in his honour in 1977.,TRUE,TRUE,
FN,Kamta_Prasad_Guru,deathDate,,1947-11-16,Kamta Prasad Guru (1875 – 16 November 1947) was an expert on grammar of Hindi language. He was the author of the book Hindi vyakarana. He was born in Sagar in Madhya Pradesh state in India. His Hindi grammar book has been translated into many foreign languages. Kamta Prasad Guru died in Jabalpur. The Government of India issued a commemorative stamp in his honour in 1977.,TRUE,TRUE,
FN,Kamta_Prasad_Guru,deathYear,,1947,Kamta Prasad Guru (1875 – 16 November 1947) was an expert on grammar of Hindi language. He was the author of the book Hindi vyakarana. He was born in Sagar in Madhya Pradesh state in India. His Hindi grammar book has been translated into many foreign languages. Kamta Prasad Guru died in Jabalpur. The Government of India issued a commemorative stamp in his honour in 1977.,TRUE,TRUE,
FP_new,Kamta_Prasad_Guru,birthDate,1875-11-16,,Kamta Prasad Guru (1875 – 16 November 1947) was an expert on grammar of Hindi language. He was the author of the book Hindi vyakarana. He was born in Sagar in Madhya Pradesh state in India. His Hindi grammar book has been translated into many foreign languages. Kamta Prasad Guru died in Jabalpur. The Government of India issued a commemorative stamp in his honour in 1977.,FALSE,FALSE,AC
FN,Karloff_Lagarde,label,,Karloff Lagarde,"Carlos Delucio Lagarde (July 27, 1928 – August 31, 2007) is best known as Karloff Lagarde, a Mexican Luchador, or professional wrestler, who was immensely popular during the 1960s and 1970s. Through his career had faced most of Mexico's top stars of the 1950s, 1960s and 1970s including lucha libre legends such as El Santo, El Solitario, Mil Máscaras, Black Shadow, Huracán Ramírez, Gory Guerrero, Ray Mendoza and Perro Aguayo. He was known as the ""king of the Welterweight"" due to him holding the Mexican National Welterweight Championship four times and the NWA World Welterweight Championship three times in his career. Lagarde teamed up with René Guajardo to form a tag team known as Los Rebeldes, considered to be one of the top five tag teams in Lucha libre history.",TRUE,TRUE,
FN,Karloff_Lagarde,birthName,,Carlos Delucio Lagarde,"Carlos Delucio Lagarde (July 27, 1928 – August 31, 2007) is best known as Karloff Lagarde, a Mexican Luchador, or professional wrestler, who was immensely popular during the 1960s and 1970s. Through his career had faced most of Mexico's top stars of the 1950s, 1960s and 1970s including lucha libre legends such as El Santo, El Solitario, Mil Máscaras, Black Shadow, Huracán Ramírez, Gory Guerrero, Ray Mendoza and Perro Aguayo. He was known as the ""king of the Welterweight"" due to him holding the Mexican National Welterweight Championship four times and the NWA World Welterweight Championship three times in his career. Lagarde teamed up with René Guajardo to form a tag team known as Los Rebeldes, considered to be one of the top five tag teams in Lucha libre history.",TRUE,TRUE,
FP_new,Katie_Ghose,birthDate,1970-07-21,,"Katie Sushila Ratna Ghose (born July 1970) is a British charity chief executive and campaigner. In September 2019 she was appointed chief executive of KIDS, a national charity for disabled children and young people. She was previously Chief Executive of the Women's Aid Federation of England and the Electoral Reform Society.",FALSE,FALSE,AC
FN,Katie_Ghose,birthName,,Katie Sushila Ratna Ghose,"Katie Sushila Ratna Ghose (born July 1970) is a British charity chief executive and campaigner. In September 2019 she was appointed chief executive of KIDS, a national charity for disabled children and young people. She was previously Chief Executive of the Women's Aid Federation of England and the Electoral Reform Society.",TRUE,TRUE,
FP_new,Katie_Ghose,birthDate,1970-07-1970,,"Katie Sushila Ratna Ghose (born July 1970) is a British charity chief executive and campaigner. In September 2019 she was appointed chief executive of KIDS, a national charity for disabled children and young people. She was previously Chief Executive of the Women's Aid Federation of England and the Electoral Reform Society.",FALSE,FALSE,IAC
FP_new,Katie_Ghose,birthDate,1970-07-70,,"Katie Sushila Ratna Ghose (born July 1970) is a British charity chief executive and campaigner. In September 2019 she was appointed chief executive of KIDS, a national charity for disabled children and young people. She was previously Chief Executive of the Women's Aid Federation of England and the Electoral Reform Society.",FALSE,FALSE,IAC
FP_new,Katie_Ghose,birthDate,1970-07-07,,"Katie Sushila Ratna Ghose (born July 1970) is a British charity chief executive and campaigner. In September 2019 she was appointed chief executive of KIDS, a national charity for disabled children and young people. She was previously Chief Executive of the Women's Aid Federation of England and the Electoral Reform Society.",FALSE,FALSE,IAC
FP_different,Kazuto_Ishido,label,Kazuto Kazuto,Kazuto Ishido,"Kazuto Ishido (石堂和人, Ishido Kazuto, born 1 April 1982) is a retired Japanese footballer who played for Fukushima United as a midfielder.",TRUE,FALSE,SG
FP_new,Kim_Kuk-hyang_%28diver%29,label,Kim Kuk-hyang,,"Kim Kuk-hyang (Korean pronunciation: [kim.ɡu.kʰjaŋ] or [kim] [ku.kʰjaŋ]; born 4 April 1999) is a North Korean diver. Her main event is 10m platform. At the 2015 World Aquatics Championships, she became the first world champion in Team North Korea after winning the gold medal of women's 10m platform.",TRUE,TRUE,
FN,Kim_Kyung-ju,birthName,,Kim Kyung Ju,"Kim Kyung Ju (born July 14, 1976) is a South Korean poet and performance artist.",TRUE,TRUE,
FP_different,KJ_Apa,birthName,KJ James Fitzgerald Apa,Savae Keneti James Fitzgerald Apa,"Savae Keneti James Fitzgerald Apa, Moata'a (born 17 June 1997) is a New Zealand actor, singer and musician. He has received various accolades, including a Saturn Award and nominations for an MTV Movie & TV Award, two People's Choice Awards and two Teen Choice Awards, and was appointed the matai title of Savae chief of his village Moata'a in 2022.",FALSE,FALSE,WV
FN,KJ_Apa,birthName,,Savae Keneti James Fitzgerald Apa,"Savae Keneti James Fitzgerald Apa, Moata'a (born 17 June 1997) is a New Zealand actor, singer and musician. He has received various accolades, including a Saturn Award and nominations for an MTV Movie & TV Award, two People's Choice Awards and two Teen Choice Awards, and was appointed the matai title of Savae chief of his village Moata'a in 2022.",TRUE,TRUE,
FN,Koutoub_Moustapha_Sano,birthName,,Koutoub Moustapha Sano,"Koutoub Moustapha Sano (born April 10, 1966) is a politician and academic from Guinea. He served as minister of the office of the president of Guinea and diplomatic advisor to the president. He holds a doctorate in law.",TRUE,TRUE,
FN,Kurt_Morath,birthDate,,1984-11-13,"Kurt Morath (born 13 November 1984) is a New Zealand-born Tongan rugby union player who plays at fly-half. He currently plays for the Austin Gilgronis in Major League Rugby (MLR). He previously played for Doncaster Knights in RFU Championship Morath was part of the Tonga squad at the 2011, 2015 and 2019 Rugby World Cup.",TRUE,TRUE,
FN,Kurt_Morath,birthYear,,1984,"Kurt Morath (born 13 November 1984) is a New Zealand-born Tongan rugby union player who plays at fly-half. He currently plays for the Austin Gilgronis in Major League Rugby (MLR). He previously played for Doncaster Knights in RFU Championship Morath was part of the Tonga squad at the 2011, 2015 and 2019 Rugby World Cup.",TRUE,TRUE,
FN,Lance_Barber,birthName,,Lance Barber,"Lance Barber (born June 29, 1973) is an American actor. He is best known for playing George Cooper, Sr. on the CBS sitcom Young Sheldon (2017–present), as well as Bill Ponderosa on the FX show It's Always Sunny in Philadelphia.",TRUE,TRUE,
FN,Lee_Greenwood,birthName,,Melvin Lee Greenwood,"Melvin Lee Greenwood (born October 27, 1942) is an American country music singer-songwriter. He also plays the saxophone. Active since 1962, he has released more than 20 major-label albums and has charted more than 35 singles on the Billboard country music charts.",TRUE,TRUE,
FN,Len_Meltzer,birthYear,,1930,Len Meltzer (born c. 1930) is a former Canadian football player who played for the Winnipeg Blue Bombers and BC Lions.,TRUE,TRUE,
FN,Li_Jiahang,birthName,,Lǐ Jiāháng,"Li Jiahang (Chinese: 李佳航; pinyin: Lǐ Jiāháng; born March 8, 1987) is a Chinese actor.",TRUE,TRUE,
FN,Lina_Trivedi,birthName,,Lina Trivedi,"Lina Trivedi (born June 11, 1973) is an American entrepreneur, author, educator and civil servant. Her most noted writing credit is for authoring the first 136 poems of Beanie Babies. She is also credited for directing the world's first business to consumer Web site, which she did for Ty Inc., manufacturer of Beanie Babies. She is referred to as the woman who gave birth to the Internet and invented E-commerce. In effect, Beanie Babies evolved to become the world's first Internet sensation and Ty Warner became a billionaire.",TRUE,TRUE,
FN,Lorenz_Jaeger,birthName,,Lorenz Jaeger,"Lorenz Jaeger (23 September 1892 – 1 April 1975) was a German cardinal of the Roman Catholic Church, who served as Archbishop of Paderborn from 1941 to 1973, and was elevated to the cardinalate in 1965.",TRUE,TRUE,
FN,Louis_Sve%C4%87enski,birthName,,Ljudevit Kohn,"Louis Svećenski (Croatian: Ljudevit ""Lujo"" Svećenski, born Ljudevit Kohn; November 7, 1862 – June 18, 1926) was notable Croatian - American violist - violinist and rector of the Boston Academy of Music. Svećenski is credited with the erection of Osijek memorial plaque in 1895, for his friend Franjo Krežma. He stayed in touch with his hometown and family until the day he died on June 18, 1926.",TRUE,TRUE,
FN,Louis_Sve%C4%87enski,deathDate,,1926-06-18,"Louis Svećenski (Croatian: Ljudevit ""Lujo"" Svećenski, born Ljudevit Kohn; November 7, 1862 – June 18, 1926) was notable Croatian - American violist - violinist and rector of the Boston Academy of Music. Svećenski is credited with the erection of Osijek memorial plaque in 1895, for his friend Franjo Krežma. He stayed in touch with his hometown and family until the day he died on June 18, 1926.",TRUE,TRUE,
FN,Louis_Sve%C4%87enski,deathYear,,1926,"Louis Svećenski (Croatian: Ljudevit ""Lujo"" Svećenski, born Ljudevit Kohn; November 7, 1862 – June 18, 1926) was notable Croatian - American violist - violinist and rector of the Boston Academy of Music. Svećenski is credited with the erection of Osijek memorial plaque in 1895, for his friend Franjo Krežma. He stayed in touch with his hometown and family until the day he died on June 18, 1926.",TRUE,TRUE,
FP_new,Lowell_S%2E_Hawley,birthDate,1908-09-20,,Lowell S. Hawley (20 September 1908 - 6 May 2003) was an American writer.,FALSE,TRUE,
FP_new,Lowell_S%2E_Hawley,deathDate,2003-05-06,,Lowell S. Hawley (20 September 1908 - 6 May 2003) was an American writer.,FALSE,TRUE,
FP_different,Maggie_Flecknoe,birthName,Margaret Kathryn Flecknoe,Marguerite Kathryn Flecknoe,"Marguerite Kathryn Flecknoe is an American voice actress, radio personality, television host and producer.",FALSE,FALSE,WV
FN,Maggie_Flecknoe,label,,Maggie Flecknoe,"Marguerite Kathryn Flecknoe is an American voice actress, radio personality, television host and producer.",TRUE,TRUE,
FP_new,Maggie_Flecknoe,birthYear,1944,,"Marguerite Kathryn Flecknoe is an American voice actress, radio personality, television host and producer.",FALSE,FALSE,FH
FN,Manuel_Palaiologos,deathYear,,1513,"Manuel Palaiologos or Palaeologus (Greek: Μανουήλ Παλαιολόγος, romanized: Manouēl Palaiologos; 2 January 1455 – before 1513) was the youngest son of Thomas Palaiologos, a brother of Constantine XI Palaiologos, the final Byzantine emperor. Thomas took Manuel and the rest of his family to Corfu after the Fall of Constantinople in 1453 and the subsequent Ottoman invasion of the Morea in 1460. After Thomas's death in 1465, the children moved to Rome, where they were initially taken care of by Cardinal Bessarion and were provided with money and housing by the papacy.",TRUE,TRUE,
FP_new,Manuel_Palaiologos,deathDate,1513-15-13,,"Manuel Palaiologos or Palaeologus (Greek: Μανουήλ Παλαιολόγος, romanized: Manouēl Palaiologos; 2 January 1455 – before 1513) was the youngest son of Thomas Palaiologos, a brother of Constantine XI Palaiologos, the final Byzantine emperor. Thomas took Manuel and the rest of his family to Corfu after the Fall of Constantinople in 1453 and the subsequent Ottoman invasion of the Morea in 1460. After Thomas's death in 1465, the children moved to Rome, where they were initially taken care of by Cardinal Bessarion and were provided with money and housing by the papacy.",FALSE,FALSE,IAC
FN,Mar%C3%ADa_Conesa,alias,,La Gatita Blanca,"María Conesa, also known as La Gatita Blanca (The White Kitten) (December 12, 1892 – September 9, 1978), was a Spanish-born Mexican stage, television, film actress and vedette. She was one of the principal stars of the Revue and Vaudeville in México and Latin America in the early 20th century.",TRUE,TRUE,
FN,Mar%C3%ADa_Conesa,birthName,,María Conesa,"María Conesa, also known as La Gatita Blanca (The White Kitten) (December 12, 1892 – September 9, 1978), was a Spanish-born Mexican stage, television, film actress and vedette. She was one of the principal stars of the Revue and Vaudeville in México and Latin America in the early 20th century.",TRUE,TRUE,
FP_new,Mar%C3%ADa_Guillermina_Valdes_Villalva,birthName,María Guillermina,,"María Guillermina (Guille) Valdes Villalva (also known as Guillermina Valdez de Villalva or Villalba, December 15, 1939 – September 11, 1991) was a Chicana scholar and activist born in El Paso, Texas. She was considered an ""authority"" and ""pioneer"" on researching United States-Mexico border issues and had a ""lifelong commitment to social justice.""",TRUE,TRUE,
FP_new,Margo_%28singer%29,birthName,Margaret Catherine O'Donnell,,Margo (born Margaret Catherine O'Donnell; 6 February 1951) is an Irish singer. She rose to prominence during the 1960s in the Irish country music scene and has had a long career since.,TRUE,TRUE,
FN,Marilyn_McIntyre,birthName,,Marilyn McIntyre,"Marilyn McIntyre (born May 23, 1949) is an American television and film actress.",TRUE,TRUE,
FP_new,Marina_Ladynina,birthDate,1908-06-24,,"Marina Alekseyevna Ladynina (Russian: Мари́на Алексе́евна Лады́нина; June 24 [o.s. 11], 1908 in Skotinino, Smolensk, Russian Empire – March 10, 2003 in Moscow, Russian Federation) was a popular Soviet film and theatre actress, best remembered for her leading roles in Tractor Drivers (1939), The Swine Girl and the Shepherd (1941), Six O'Clock after the War is Over (1944), Ballad of Siberia (1947) and Cossacks of the Kuban (1949), all directed by her husband Ivan Pyryev. In 1950 Ladynina was honoured with the People's Artist of the USSR title. She was a five-times Stalin Prize laureate.",FALSE,TRUE,
FP_different,Mario_Martos,label,Mario Martos Serrano,Mario Martos,Mario Martos Serrano (born 14 November 1991) is a Spanish footballer who plays as a forward for UD Ciudad de Torredonjimeno.,TRUE,FALSE,LCE
FN,Mark_Gasson,birthName,,Mark N.Gasson,"Mark N. Gasson is a British scientist and visiting research fellow at the Cybernetics Research Group, University of Reading, UK. He pioneered developments in direct neural interfaces between computer systems and the human nervous system, has developed brain–computer interfaces and is active in the research fields of human microchip implants, medical devices and digital identity. He is known for his experiments transmitting a computer virus into a human implant, and is credited with being the first human infected with a computer virus. He is currently based in Los Angeles, California.",FALSE,TRUE,
FP_new,Mark_Gasson,birthYear,1957,,"Mark N. Gasson is a British scientist and visiting research fellow at the Cybernetics Research Group, University of Reading, UK. He pioneered developments in direct neural interfaces between computer systems and the human nervous system, has developed brain–computer interfaces and is active in the research fields of human microchip implants, medical devices and digital identity. He is known for his experiments transmitting a computer virus into a human implant, and is credited with being the first human infected with a computer virus. He is currently based in Los Angeles, California.",FALSE,FALSE,FH
FN,Mary_Cockburn_Mercer,birthYear,,1882,"Mary Cockburn Mercer (1882–1963), was an Australian painter. She spent the 1920s and 1930s in Europe, and the 1940s in Melbourne, Australia. Her final years were spent in France. She exhibited with the Contemporary Art Society in Australia.",TRUE,TRUE,
FN,Mary_Cockburn_Mercer,deathYear,,1963,"Mary Cockburn Mercer (1882–1963), was an Australian painter. She spent the 1920s and 1930s in Europe, and the 1940s in Melbourne, Australia. Her final years were spent in France. She exhibited with the Contemporary Art Society in Australia.",TRUE,TRUE,
FP_new,Mary_Hamilton_%28politician%29,birthName,Mary Agnes Hamilton,,"Mary Agnes Hamilton (née Adamson, 8 July 1882 – 10 February 1966) was a writer, journalist, broadcaster, civil servant, and the Labour Member of Parliament for Blackburn from 1929 to 1931.",TRUE,TRUE,
FN,Mashiho_Chiri,birthName,,Mashiho Chiri,"Mashiho Chiri (Japanese: 知里 真志保) (February 24, 1909 – June 9, 1961) was an Ainu linguist and anthropologist. He was best known for creating Ainu-Japanese dictionaries.",TRUE,TRUE,
FN,Masud_Pathik,birthName,,Masud Pathik,"Masud Pathik (born 1 August 1979) is a Bangladeshi filmmaker, poet and lyricist. His feature films Nekabborer Mohaproyan (2014) won seven and Maya: The Lost Mother (2019) won eight Bangladesh National Film Awards. Individually, he won the Best Lyrics and Best Story awards. For his poetry, he won the 2013 HSBC Kali O Kalam award for his poem Ekaki Jomin.",TRUE,TRUE,
FN,Matar_Al_Harthi,birthYear,,1948,Matar Al Harthi (born 1948) is a Saudi Arabian sport shooter. He competed in the 1988 Summer Olympics.,TRUE,TRUE,
FN,Mel_King,birthName,,Melvin Herbert King,"Melvin Herbert King (born 20 October 1928) is an American politician, community organizer, and educator, who holds the position of Senior Lecturer Emeritus at the Massachusetts Institute of Technology in their Department of Urban Studies and Planning. In 1973, King was elected as a member of the Massachusetts House of Representatives' 9th Suffolk district, a post he held until early 1983. King was the runner-up in the 1983 Boston mayoral election, against Raymond Flynn.",TRUE,TRUE,
FP_different,Mel_King,birthName,Mel Herbert King,Melvin Herbert King,"Melvin Herbert King (born 20 October 1928) is an American politician, community organizer, and educator, who holds the position of Senior Lecturer Emeritus at the Massachusetts Institute of Technology in their Department of Urban Studies and Planning. In 1973, King was elected as a member of the Massachusetts House of Representatives' 9th Suffolk district, a post he held until early 1983. King was the runner-up in the 1983 Boston mayoral election, against Raymond Flynn.",FALSE,FALSE,ICE
FN,Melvin_Frank,birthName,,Melvin Frank,"Melvin Frank (13 August 1913 – 13 October 1988) was an American screenwriter, film producer and film director. He is known for his partnership with Norman Panama and their work on films such as Mr. Blandings Builds His Dream House (1948), White Christmas (1954), and The Court Jester (1956). He also directed films such as Buona Sera, Mrs. Campbell and A Touch of Class (1973).",TRUE,TRUE,
FN,Micha%C5%82_Go%C5%82%82%C4%99biowski,birthName,,Michał Gołębiowski,,,,
FN,Micha%C5%82_Go%C5%82%C4%99biowski,birthName,,Michał Gołębiowski,"Michał Gołębiowski (born January 6, 1989) is a Polish writer, essayist, translator and scholar who works on history of literature and literary theory, born in Nowy Targ, Podhale. He studied at Jagiellonian University in Kraków, and wrote his doctoral thesis about ""the Patristic influences on Renaissance and Baroque religious ideas"". In 2016-2017, he was a holder of scholarship from the Ministry of Science and Higher Education. He describes himself as a Roman Catholic.",TRUE,TRUE,
FP_new,Michael_A%2E_Kelen,birthName,Michael A.Kelen,,"Michael A. Kelen (born October 17, 1948) is a former Canadian judge. He served on the Federal Court of Canada from 2001 until his retirement in 2012.",FALSE,TRUE,
FN,Michael_McCloud,birthYear,,1947,"Michael McCloud (born 1947) is the stage name of Michael Snyder, an American folk singer and songwriter who regularly performs at the in Key West, Florida.His album Ain't Life Grand features the lead guitar playing of the late ""Doctor"" George Turner.He gained national attention after filing a formal complaint for copyright infringement against country music star Toby Keith in 2006. McCloud claimed that Keith's 2003 hit song ""I Love This Bar"" was copied largely from McCloud's work, ""Tourist Town Bar."" In 2009, McCloud released volumes 1 and 2 of his CD, Live As I Can Be.",TRUE,TRUE,
FN,Michelle_Kline,birthName,,Michelle Lynn Kline,"Michelle Lynn Kline (born 8 November 1968) is a former American female speed skater. She competed at the 1992 Winter Olympics and 1994 Winter Olympics representing United States. Just prior to the 1992 Winter Olympics (which was also her first Olympic event), she met with an accident in 1991 causing severe major injuries to her ribs and lungs along with other members when they were engaged in a trip from Chicago to Milwaukee. However, she recovered from the major injuries and was able to participate at the 1992 Winter Olympics.",TRUE,TRUE,
FN,Mika_Kanai,birthName,,Mika Kanai,"Mika Kanai (かない みか, Kanai Mika, born March 18, 1964) is a Japanese voice actress and singer. She is attached to Ken Production. She is best known for her roles in Idol Tenshi Yokoso Yoko (as Yoko Tanaka), Tanoshii Moomin Ikka (as the Snork Maiden), Goldfish Warning! (as Wapiko), Soreike! Anpanman (as Melonpanna), Yadamon (as Yadamon), After War Gundam X (as Tiffa Adill), Hare Tokidoki Buta (as Harebuta), Galaxy Angel (as Vanilla H and Normad), Higurashi When They Cry (as Satoko Hōjō), Tales of Phantasia (as Arche Klein), Uchi no 3 Shimai (as Sū), Sailor Moon S (as Mimet), Mysterious Theft Saint Tail (as Maju Sendo). She is currently the voice of Jigglypuff in the Pokémon and Super Smash Bros. series. She freelanced for the voice of Bonnie, also from the Pokémon series when her regular voic",TRUE,TRUE,
FP_new,Mike_Kelly_%28Pennsylvania_politician%29,birthName,George Joseph,,"George Joseph ""Mike"" Kelly Jr. (born May 10, 1948) is an American politician and businessman who has been a U.S. representative since 2011 and is currently serving as representative for Pennsylvania's 16th congressional district. The district, numbered as the 3rd district from 2011 to 2019, is based in Erie and stretches from the northwest corner of the state to the outer northern suburbs of Pittsburgh.",TRUE,TRUE,
FN,Mikhail_Akimov,birthName,,Mikhail Grigoroevich Akimov,"Mikhail Grigoroevich Akimov (1847–1915) was a Russian politician. After graduating from the University of Moscow, he entered the Ministry of Justice. He served as an Assistant Public Prosecutor in Kiev in 1881. It is known that he was on the roster of Senators in December 1905, because the Chairman of the Council of Ministers, Sergei Witte, chose him to be the successor of Sergey Manukhin from that list. He served as Minister of Justice in the Witte government for the remainder of Witte's tenure (April 1906). He was appointed to the Imperial State Council in 1906. He was eventually chosen as the Chairman of the Imperial State Council.",TRUE,TRUE,
FN,Mohammad_Gul_Khan_Momand,birthDate,,1885-01-17,"Mohammad Gul Khan Momand (Pashto: محمد ګل خان مومند) (born January 17, 1885 – died August 18, 1964), also spelled as Mohmand, was both a literary figure and a well-known politician in Afghanistan. He was also known as Wazir Mohammad Gul Khan Momand or Momand Baba. Mohammad Gul Khan was an Army Officer during Afghanistan's Independence war in 1919. He served numerous Government and Leadership positions including Home Minister of Afghanistan.",TRUE,TRUE,
FN,Mohammad_Gul_Khan_Momand,deathDate,,1964-08-18,"Mohammad Gul Khan Momand (Pashto: محمد ګل خان مومند) (born January 17, 1885 – died August 18, 1964), also spelled as Mohmand, was both a literary figure and a well-known politician in Afghanistan. He was also known as Wazir Mohammad Gul Khan Momand or Momand Baba. Mohammad Gul Khan was an Army Officer during Afghanistan's Independence war in 1919. He served numerous Government and Leadership positions including Home Minister of Afghanistan.",TRUE,TRUE,
FN,Mohammad_Gul_Khan_Momand,birthYear,,1885,"Mohammad Gul Khan Momand (Pashto: محمد ګل خان مومند) (born January 17, 1885 – died August 18, 1964), also spelled as Mohmand, was both a literary figure and a well-known politician in Afghanistan. He was also known as Wazir Mohammad Gul Khan Momand or Momand Baba. Mohammad Gul Khan was an Army Officer during Afghanistan's Independence war in 1919. He served numerous Government and Leadership positions including Home Minister of Afghanistan.",TRUE,TRUE,
FN,Mohammad_Gul_Khan_Momand,deathYear,,1964,"Mohammad Gul Khan Momand (Pashto: محمد ګل خان مومند) (born January 17, 1885 – died August 18, 1964), also spelled as Mohmand, was both a literary figure and a well-known politician in Afghanistan. He was also known as Wazir Mohammad Gul Khan Momand or Momand Baba. Mohammad Gul Khan was an Army Officer during Afghanistan's Independence war in 1919. He served numerous Government and Leadership positions including Home Minister of Afghanistan.",TRUE,TRUE,
