type,ent_uri,pred,val_pred,val_gold,abs,found,verif,reason
FP_new,Jonathan_Grier,birthYear,1953,,"Jonathan Grier is a computer scientist, consultant, and entrepreneur. He is best known for his work on stochastic forensics and insider data theft. He has also contributed to computer security, digital forensics, and software development. Grier is an advisor to private clients in computer security, software development and information technology, and conducts training in computer security and forensics for private clients and the Department of Defense Cyber Crime Center.",FALSE,FALSE,FH
FP_new,Jonathan_Grier,birthYear,1961,,"Jonathan Grier is a computer scientist, consultant, and entrepreneur. He is best known for his work on stochastic forensics and insider data theft. He has also contributed to computer security, digital forensics, and software development. Grier is an advisor to private clients in computer security, software development and information technology, and conducts training in computer security and forensics for private clients and the Department of Defense Cyber Crime Center.",FALSE,FALSE,FH
FP_new,Jos%C3%A9_Armenteros,label,José Alexis Armenteros,,"José Alexis Armenteros Suárez (born December 13, 1992) is a Cuban judoka. He competed at the 2016 Summer Olympics in the men's 100 kg event, in which he was eliminated in the third round by Ramadan Darwish.",TRUE,FALSE,WV
FP_new,Juan_C%C3%A1mara,label,Juan Juan del Carmen Cámara,,Juan del Carmen Cámara Mesa (Spanish pronunciation: [ˈxuaŋ ˈkamaɾa]; born 13 February 1994) is a Spanish professional footballer who plays as a winger for Polish club Jagiellonia Białystok.,TRUE,FALSE,SG
FP_new,Juan_C%C3%A1mara,label,Juan Cámara,,Juan del Carmen Cámara Mesa (Spanish pronunciation: [ˈxuaŋ ˈkamaɾa]; born 13 February 1994) is a Spanish professional footballer who plays as a winger for Polish club Jagiellonia Białystok.,TRUE,TRUE,
FN,Mika_Kanai,birthName,,Mika Kanai,"Mika Kanai (かない みか, Kanai Mika, born March 18, 1964) is a Japanese voice actress and singer. She is attached to Ken Production. She is best known for her roles in Idol Tenshi Yokoso Yoko (as Yoko Tanaka), Tanoshii Moomin Ikka (as the Snork Maiden), Goldfish Warning! (as Wapiko), Soreike! Anpanman (as Melonpanna), Yadamon (as Yadamon), After War Gundam X (as Tiffa Adill), Hare Tokidoki Buta (as Harebuta), Galaxy Angel (as Vanilla H and Normad), Higurashi When They Cry (as Satoko Hōjō), Tales of Phantasia (as Arche Klein), Uchi no 3 Shimai (as Sū), Sailor Moon S (as Mimet), Mysterious Theft Saint Tail (as Maju Sendo). She is currently the voice of Jigglypuff in the Pokémon and Super Smash Bros. series. She freelanced for the voice of Bonnie, also from the Pokémon series when her regular voic",TRUE,TRUE,
FP_new,Juan_C%C3%A1mara,label,Juan del Carmen Cámara,,Juan del Carmen Cámara Mesa (Spanish pronunciation: [ˈxuaŋ ˈkamaɾa]; born 13 February 1994) is a Spanish professional footballer who plays as a winger for Polish club Jagiellonia Białystok.,TRUE,FALSE,WV
FP_new,Jules_Hochet,label,Jules Hochet,,Jules Louis Hochet (17 March 1813 – 2 April 1867) was a French industrialist who managed an iron foundry and a railway line in the south of France.,TRUE,TRUE,
FP_new,Julian_Golley,label,Julian Golley,,Julian Quintin Patrick Golley (born 12 September 1971) is a male retired British triple jumper.,TRUE,TRUE,
FP_new,Karen_Mills,label,Karen Gordon Mills,,"Karen Gordon Mills (born September 14, 1953) is an American businessperson and former government official who served as the 23rd Administrator of the U.S. Small Business Administration (SBA). She was nominated by President-elect Barack Obama on December 19, 2008, confirmed unanimously by the Senate on April 2, 2009, and sworn in on April 6, 2009. During her tenure, her office was elevated to the rank of Cabinet-level officer, expanding her power on policy decisions and granting her inclusion in the President's cabinet meetings. On February 11, 2013, she announced her resignation as Administrator and left the post on September 1, 2013.",TRUE,FALSE,WV
FP_new,Karen_Mills,label,Karen Mills,,"Karen Gordon Mills (born September 14, 1953) is an American businessperson and former government official who served as the 23rd Administrator of the U.S. Small Business Administration (SBA). She was nominated by President-elect Barack Obama on December 19, 2008, confirmed unanimously by the Senate on April 2, 2009, and sworn in on April 6, 2009. During her tenure, her office was elevated to the rank of Cabinet-level officer, expanding her power on policy decisions and granting her inclusion in the President's cabinet meetings. On February 11, 2013, she announced her resignation as Administrator and left the post on September 1, 2013.",TRUE,TRUE,
FN,Mikhail_Akimov,birthName,,Mikhail Grigoroevich Akimov,"Mikhail Grigoroevich Akimov (1847–1915) was a Russian politician. After graduating from the University of Moscow, he entered the Ministry of Justice. He served as an Assistant Public Prosecutor in Kiev in 1881. It is known that he was on the roster of Senators in December 1905, because the Chairman of the Council of Ministers, Sergei Witte, chose him to be the successor of Sergey Manukhin from that list. He served as Minister of Justice in the Witte government for the remainder of Witte's tenure (April 1906). He was appointed to the Imperial State Council in 1906. He was eventually chosen as the Chairman of the Imperial State Council.",TRUE,TRUE,
FP_different,Karloff_Lagarde,birthName,Carlucio Lagoza,Carlos Delucio Lagarde,"Carlos Delucio Lagarde (July 27, 1928 – August 31, 2007) is best known as Karloff Lagarde, a Mexican Luchador, or professional wrestler, who was immensely popular during the 1960s and 1970s. Through his career had faced most of Mexico's top stars of the 1950s, 1960s and 1970s including lucha libre legends such as El Santo, El Solitario, Mil Máscaras, Black Shadow, Huracán Ramírez, Gory Guerrero, Ray Mendoza and Perro Aguayo. He was known as the ""king of the Welterweight"" due to him holding the Mexican National Welterweight Championship four times and the NWA World Welterweight Championship three times in his career. Lagarde teamed up with René Guajardo to form a tag team known as Los Rebeldes, considered to be one of the top five tag teams in Lucha libre history.",FALSE,FALSE,FH
FP_new,Katie_Ghose,label,Katie Ghose,,"Katie Sushila Ratna Ghose (born July 1970) is a British charity chief executive and campaigner. In September 2019 she was appointed chief executive of KIDS, a national charity for disabled children and young people. She was previously Chief Executive of the Women's Aid Federation of England and the Electoral Reform Society.",TRUE,TRUE,
FP_new,Katie_Ghose,birthDate,1970-07-1970,,"Katie Sushila Ratna Ghose (born July 1970) is a British charity chief executive and campaigner. In September 2019 she was appointed chief executive of KIDS, a national charity for disabled children and young people. She was previously Chief Executive of the Women's Aid Federation of England and the Electoral Reform Society.",FALSE,FALSE,IAC
FP_new,Katie_Ghose,birthDate,1970-07-21,,"Katie Sushila Ratna Ghose (born July 1970) is a British charity chief executive and campaigner. In September 2019 she was appointed chief executive of KIDS, a national charity for disabled children and young people. She was previously Chief Executive of the Women's Aid Federation of England and the Electoral Reform Society.",FALSE,FALSE,AC
FP_new,Katie_Ghose,birthDate,1970-07-70,,"Katie Sushila Ratna Ghose (born July 1970) is a British charity chief executive and campaigner. In September 2019 she was appointed chief executive of KIDS, a national charity for disabled children and young people. She was previously Chief Executive of the Women's Aid Federation of England and the Electoral Reform Society.",FALSE,FALSE,IAC
FP_new,Katie_Ghose,birthDate,1970-07-01,,"Katie Sushila Ratna Ghose (born July 1970) is a British charity chief executive and campaigner. In September 2019 she was appointed chief executive of KIDS, a national charity for disabled children and young people. She was previously Chief Executive of the Women's Aid Federation of England and the Electoral Reform Society.",FALSE,FALSE,AC
FP_new,Katie_Ghose,birthDate,1970-07-30,,"Katie Sushila Ratna Ghose (born July 1970) is a British charity chief executive and campaigner. In September 2019 she was appointed chief executive of KIDS, a national charity for disabled children and young people. She was previously Chief Executive of the Women's Aid Federation of England and the Electoral Reform Society.",FALSE,FALSE,AC
FN,Mikhail_Akimov,deathYear,,1915,"Mikhail Grigoroevich Akimov (1847–1915) was a Russian politician. After graduating from the University of Moscow, he entered the Ministry of Justice. He served as an Assistant Public Prosecutor in Kiev in 1881. It is known that he was on the roster of Senators in December 1905, because the Chairman of the Council of Ministers, Sergei Witte, chose him to be the successor of Sergey Manukhin from that list. He served as Minister of Justice in the Witte government for the remainder of Witte's tenure (April 1906). He was appointed to the Imperial State Council in 1906. He was eventually chosen as the Chairman of the Imperial State Council.",TRUE,TRUE,
FN,Munawar_Sultana,birthName,,Munawar Sultana,"Munawar Sultana (8 November 1924 – 15 September 2007) was an Indian cinema actress, who acted in Hindi films. She is cited as one of the ""popular"" actresses of the late 1940s to early 1950s period, along with Noor Jehan, Swarnalata and Ragini. Her specialty was playing a selfless woman, enduring the rough treatment meted by her husband and family, but who eventually ""brought her erring husband back home"".",TRUE,TRUE,
FP_new,Keegan_Meth,label,Keegan Orry Meth,,"Keegan Orry Meth (born 8 February 1988) is a Zimbabwean cricketer. He plays domestically for the Matabeleland Tuskers and has represented Zimbabwe in One Day Internationals (ODIs). An all-rounder, he bowls right-arm medium-fast and generally bats in the lower middle order.",TRUE,FALSE,WV
FN,Nettie_Stevens,birthName,,Nettie Maria Stevens,"Nettie Maria Stevens (July 7, 1861 – May 4, 1912) was an American geneticist who discovered sex chromosomes. In 1905, soon after the rediscovery of Mendel's paper on genetics in 1900, she observed that male mealworms produced two kinds of sperm, one with a large chromosome and one with a small chromosome. When the sperm with the large chromosome fertilized eggs, they produced female offspring, and when the sperm with the small chromosome fertilized eggs, they produced male offspring. The pair of sex chromosomes that she studied later became known as the X and Y chromosomes.",TRUE,TRUE,
FP_new,Keegan_Meth,label,Keegan Meth,,"Keegan Orry Meth (born 8 February 1988) is a Zimbabwean cricketer. He plays domestically for the Matabeleland Tuskers and has represented Zimbabwe in One Day Internationals (ODIs). An all-rounder, he bowls right-arm medium-fast and generally bats in the lower middle order.",TRUE,TRUE,
FP_new,Kefah_Mokbel,birthYear,2001,,"Professor Kefah Mokbel FRCS is the lead consultant breast surgeon at the London Breast Institute of the Princess Grace Hospital, Professor (Honorary) of Breast Cancer Surgery at Brunel University London, an honorary consultant breast surgeon at St George's Hospital. Kefah Mokbel is the founder and current president of Breast Cancer Hope; a UK-based charity ""dedicated to improving the quantity and quality of life in women diagnosed with breast cancer"".He was appointed as a substantive consultant breast surgeon at St George's Hospital NHS trust in February 2001.He was named in Tatler magazine's Best Doctors Guide as one of the featured ""Top Breast Surgeons"" in 2006, 2007 and 2013. In November 2010 he was named in the Times magazine's list of Britain's Top Doctors.",TRUE,FALSE,WV
FP_new,Kefah_Mokbel,birthYear,1997,,"Professor Kefah Mokbel FRCS is the lead consultant breast surgeon at the London Breast Institute of the Princess Grace Hospital, Professor (Honorary) of Breast Cancer Surgery at Brunel University London, an honorary consultant breast surgeon at St George's Hospital. Kefah Mokbel is the founder and current president of Breast Cancer Hope; a UK-based charity ""dedicated to improving the quantity and quality of life in women diagnosed with breast cancer"".He was appointed as a substantive consultant breast surgeon at St George's Hospital NHS trust in February 2001.He was named in Tatler magazine's Best Doctors Guide as one of the featured ""Top Breast Surgeons"" in 2006, 2007 and 2013. In November 2010 he was named in the Times magazine's list of Britain's Top Doctors.",FALSE,FALSE,FH
FP_new,Kelvin_Kampamba,label,Kelvin Mubanga Kampamba,,Kelvin Mubanga Kampamba (born 24 November 1996) is a Zambian footballer who plays as a midfielder for ZESCO United F.C. and the Zambia national team.,TRUE,FALSE,WV
FP_new,Kelvin_Kampamba,label,Kelvin Kampamba,,Kelvin Mubanga Kampamba (born 24 November 1996) is a Zambian footballer who plays as a midfielder for ZESCO United F.C. and the Zambia national team.,TRUE,TRUE,
FP_new,Kelvin_Langmead,label,Kelvin Steven Langmead,,"Kelvin Steven Langmead (born 23 March 1985) is an English professional footballer who plays for Banbury United. He began his career as a striker, but since September 2006 has been employed as a central defender.",TRUE,FALSE,WV
FP_new,Kelvin_Langmead,label,Kelvin Langmead,,"Kelvin Steven Langmead (born 23 March 1985) is an English professional footballer who plays for Banbury United. He began his career as a striker, but since September 2006 has been employed as a central defender.",TRUE,TRUE,
FP_new,Kim_Kuk-hyang_%28diver%29,label,Kim Kuk-hyang,,"Kim Kuk-hyang (Korean pronunciation: [kim.ɡu.kʰjaŋ] or [kim] [ku.kʰjaŋ]; born 4 April 1999) is a North Korean diver. Her main event is 10m platform. At the 2015 World Aquatics Championships, she became the first world champion in Team North Korea after winning the gold medal of women's 10m platform.",TRUE,FALSE,ICE
FN,Nicholas_Biwott,birthName,,Nicholas Kipyator Kiprono arap Biwott,"Nicholas Kipyator Kiprono arap Biwott (1940 – 11 July 2017) was a Kenyan businessman, politician and philanthropist. Biwott served as a civil servant, Member of Parliament and government minister, during which time he held eight senior ministerial positions during the presidency of Daniel arap Moi.",TRUE,TRUE,
FN,Nina_Etkin,birthName,,Nina Lilian Etkin,"Nina Lilian Etkin (June 13, 1948 – January 26, 2009) was an anthropologist and biologist. Etkin was noted for her work in medical anthropology, ethnobiology, and ethnopharmacology. She studied the relation between food and health for over thirty years. Her work involved complementary and alternative medicines for prevention and treatment in Hawai‘i; the use of ethnomedicines in Indonesia; and health issues in Nigeria. She won numerous grants and awards from national and international agencies and published several books as well as over 80 professional articles in peer reviewed journals.",TRUE,TRUE,
FN,Oleg_Zhokhov,birthName,,Oleg Viktorovich Zhokhov,"Oleg Viktorovich Zhokhov is a Russian businessman, CEO of ""MAG Group Russia"" which owns the largest landfill in Russia, ""MAG-1"", designed for disposal and processing of municipal solid waste (MSW), bulky and construction waste put into operation in 2012. Owner of «AMFG FZE» U.A.E., chairman at MAG Group International (Dubai, UAE), 2012–2016. CEO of SK «Agzho» Russia 2008–2012.",TRUE,TRUE,
FP_new,Kirsten_Tibballs,birthYear,2002,,"Kirsten Tibballs is an Australian pastry chef and chocolatier. Tibballs has represented Australia at world championships and as a judge for global competitions. In 2002 Tibballs founded Savour Chocolate and Patisserie School in Brunswick, Melbourne. Tibballs is the author of two cookbooks, a regular contributor to pastry publications and has featured on several television shows including MasterChef Australia. As one of the most followed female pastry chefs on Instagram, Tibballs is regularly referred to as the ‘Queen of Chocolate’ due to her contribution to the chocolate industry.",TRUE,FALSE,WV
FP_new,Kirsten_Tibballs,birthYear,1902,,"Kirsten Tibballs is an Australian pastry chef and chocolatier. Tibballs has represented Australia at world championships and as a judge for global competitions. In 2002 Tibballs founded Savour Chocolate and Patisserie School in Brunswick, Melbourne. Tibballs is the author of two cookbooks, a regular contributor to pastry publications and has featured on several television shows including MasterChef Australia. As one of the most followed female pastry chefs on Instagram, Tibballs is regularly referred to as the ‘Queen of Chocolate’ due to her contribution to the chocolate industry.",FALSE,FALSE,FH
FP_new,Kirsten_Tibballs,birthYear,1925,,"Kirsten Tibballs is an Australian pastry chef and chocolatier. Tibballs has represented Australia at world championships and as a judge for global competitions. In 2002 Tibballs founded Savour Chocolate and Patisserie School in Brunswick, Melbourne. Tibballs is the author of two cookbooks, a regular contributor to pastry publications and has featured on several television shows including MasterChef Australia. As one of the most followed female pastry chefs on Instagram, Tibballs is regularly referred to as the ‘Queen of Chocolate’ due to her contribution to the chocolate industry.",FALSE,FALSE,FH
FP_new,KJ_Apa,label,KJ Apa,,"Savae Keneti James Fitzgerald Apa, Moata'a (born 17 June 1997) is a New Zealand actor, singer and musician. He has received various accolades, including a Saturn Award and nominations for an MTV Movie & TV Award, two People's Choice Awards and two Teen Choice Awards, and was appointed the matai title of Savae chief of his village Moata'a in 2022.",TRUE,TRUE,
FN,Orn-anong_Panyawong,birthName,,Orn-anong,"Orn-anong (Thai: อรอนงค์ จิตรสุททร), nicknamed Orn (Thai: อร) (born December 27, 1972 in Chiang Mai, Thailand) is Miss Thailand 1992. She competed in Miss Universe 1992 pageant competition held in Thailand.",TRUE,TRUE,
FP_different,KJ_Apa,birthName,"KJ James Fitzgerald Apa, Moata'a",Savae Keneti James Fitzgerald Apa,"Savae Keneti James Fitzgerald Apa, Moata'a (born 17 June 1997) is a New Zealand actor, singer and musician. He has received various accolades, including a Saturn Award and nominations for an MTV Movie & TV Award, two People's Choice Awards and two Teen Choice Awards, and was appointed the matai title of Savae chief of his village Moata'a in 2022.",FALSE,FALSE,MCE
FP_different,KJ_Apa,birthName,"Savae Keneti James Fitzgerald Apa, Moata'a",Savae Keneti James Fitzgerald Apa,"Savae Keneti James Fitzgerald Apa, Moata'a (born 17 June 1997) is a New Zealand actor, singer and musician. He has received various accolades, including a Saturn Award and nominations for an MTV Movie & TV Award, two People's Choice Awards and two Teen Choice Awards, and was appointed the matai title of Savae chief of his village Moata'a in 2022.",TRUE,FALSE,LCE
FP_different,KJ_Apa,birthName,KJ Fitzgerald Apa,Savae Keneti James Fitzgerald Apa,"Savae Keneti James Fitzgerald Apa, Moata'a (born 17 June 1997) is a New Zealand actor, singer and musician. He has received various accolades, including a Saturn Award and nominations for an MTV Movie & TV Award, two People's Choice Awards and two Teen Choice Awards, and was appointed the matai title of Savae chief of his village Moata'a in 2022.",FALSE,FALSE,MCE
FP_new,Konstantin_Shafranov,label,Konstantin Vitalievich Shafranov,,"Konstantin Vitalievich Shafranov (Russian: Константи́н Вита́льевич Шафра́нов) (born September 11, 1968) is a Kazakhstani former professional ice hockey player who played five games in the National Hockey League. He played for the St. Louis Blues. In 1996, he won the Gary F. Longman Memorial Trophy as the best rookie in the International Hockey League (IHL). Two years later he was named to the IHL's end of season all-star team, as the second best right-wing in the league. He is currently the Fort Wayne Komets' Assistant Coach.",TRUE,FALSE,WV
FP_new,Konstantin_Shafranov,label,Konstantin Shafranov,,"Konstantin Vitalievich Shafranov (Russian: Константи́н Вита́льевич Шафра́нов) (born September 11, 1968) is a Kazakhstani former professional ice hockey player who played five games in the National Hockey League. He played for the St. Louis Blues. In 1996, he won the Gary F. Longman Memorial Trophy as the best rookie in the International Hockey League (IHL). Two years later he was named to the IHL's end of season all-star team, as the second best right-wing in the league. He is currently the Fort Wayne Komets' Assistant Coach.",TRUE,TRUE,
FN,Pat_Mountain_%28politician%29,birthName,,Patricia Ann Mountain,Patricia Ann Mountain is a British politician who served as the Interim Leader of the UK Independence Party (UKIP) from 2019 to 2020. Mountain also served as the Deputy Leader of UKIP from July to September 2020.,TRUE,TRUE,
FP_new,Konstantinos_Fostiropoulos,birthYear,2003,,"Konstantinos Fostiropoulos is a Greek physicist who has been working in Germany in the areas nano-materials, solid-state physics, molecular physics, astrophysics, and thermodynamics. From 2003 to 2016 he has been founder and head of the Organic Solar Cells Group at the Institute Heterogeneous Materials Systems within the Helmholtz-Zentrum Berlin. His scientific works include novel energy materials and photovoltaic device concepts, carbon clusters in the Interstellar Medium, and intermolecular forces of real gases.",TRUE,FALSE,WV
FP_new,Konstantinos_Fostiropoulos,birthYear,1944,,"Konstantinos Fostiropoulos is a Greek physicist who has been working in Germany in the areas nano-materials, solid-state physics, molecular physics, astrophysics, and thermodynamics. From 2003 to 2016 he has been founder and head of the Organic Solar Cells Group at the Institute Heterogeneous Materials Systems within the Helmholtz-Zentrum Berlin. His scientific works include novel energy materials and photovoltaic device concepts, carbon clusters in the Interstellar Medium, and intermolecular forces of real gases.",FALSE,FALSE,FH
FP_new,Konstantinos_Fostiropoulos,birthYear,2004,,"Konstantinos Fostiropoulos is a Greek physicist who has been working in Germany in the areas nano-materials, solid-state physics, molecular physics, astrophysics, and thermodynamics. From 2003 to 2016 he has been founder and head of the Organic Solar Cells Group at the Institute Heterogeneous Materials Systems within the Helmholtz-Zentrum Berlin. His scientific works include novel energy materials and photovoltaic device concepts, carbon clusters in the Interstellar Medium, and intermolecular forces of real gases.",FALSE,FALSE,FH
FP_new,Konstantinos_Fostiropoulos,birthYear,1935,,"Konstantinos Fostiropoulos is a Greek physicist who has been working in Germany in the areas nano-materials, solid-state physics, molecular physics, astrophysics, and thermodynamics. From 2003 to 2016 he has been founder and head of the Organic Solar Cells Group at the Institute Heterogeneous Materials Systems within the Helmholtz-Zentrum Berlin. His scientific works include novel energy materials and photovoltaic device concepts, carbon clusters in the Interstellar Medium, and intermolecular forces of real gases.",FALSE,FALSE,FH
FP_new,Konstantinos_Fostiropoulos,birthYear,1996,,"Konstantinos Fostiropoulos is a Greek physicist who has been working in Germany in the areas nano-materials, solid-state physics, molecular physics, astrophysics, and thermodynamics. From 2003 to 2016 he has been founder and head of the Organic Solar Cells Group at the Institute Heterogeneous Materials Systems within the Helmholtz-Zentrum Berlin. His scientific works include novel energy materials and photovoltaic device concepts, carbon clusters in the Interstellar Medium, and intermolecular forces of real gases.",FALSE,FALSE,FH
FP_new,Konstantinos_Konstantinou_%28footballer%29,label,Konstantinos Konstantinou,,Konstantinos Konstantinou (Greek: Κωνσταντίνος Κωνσταντίνου; born 8 October 1999) is a Cypriot football player who plays as a forward.,TRUE,FALSE,ICE
FP_new,Laurence_Rickard,label,Laurence Carl,,"Laurence Carl ""Larry"" Rickard (born 14 June 1975) is an English actor, writer, and comedian best known as a member of the British Horrible Histories troupe (in which he appears in the TV series Horrible Histories), Yonderland and Ghosts. He is also one half of the comedy writing/performance duo ""Larry and George"" with George Sawyer.",TRUE,FALSE,WV
FN,Paul_Germain,birthName,,Paul Lazarus Germain,"Paul Lazarus Germain (born June 6, 1959) is an American writer, director, and producer. Among the shows Germain has written, produced or directed are Rugrats, Recess, ""The Big Splash"" from Even Stevens, Lloyd in Space, and The Tracey Ullman Show. Germain (along with Arlene Klasky and Gábor Csupó) was one of the creators of the award-winning animated series Rugrats for Nickelodeon, and he was a primary creative force for the series. He left the show on its third season to team up with his Rugrats colleague Joe Ansolabehere, to create Disney's Recess and Lloyd in Space. Germain and Ansolabehere formed the television production company Paul & Joe Productions. They also worked on Pound Puppies for Discovery Family and Disney Junior's Goldie & Bear.",TRUE,TRUE,
FP_new,Laurence_Rickard,label,Laurence Rickard,,"Laurence Carl ""Larry"" Rickard (born 14 June 1975) is an English actor, writer, and comedian best known as a member of the British Horrible Histories troupe (in which he appears in the TV series Horrible Histories), Yonderland and Ghosts. He is also one half of the comedy writing/performance duo ""Larry and George"" with George Sawyer.",TRUE,TRUE,
FP_new,Lee_Greenwood,alias,Lee Greenwood,,"Melvin Lee Greenwood (born October 27, 1942) is an American country music singer-songwriter. He also plays the saxophone. Active since 1962, he has released more than 20 major-label albums and has charted more than 35 singles on the Billboard country music charts.",TRUE,TRUE,
FN,Paul_McDowell_%28actor%29,birthName,,Paul William McDowell,Paul William McDowell (15 August 1931 – 2 May 2016) was an English actor and writer who appeared in numerous television productions over a 40-year period.,TRUE,TRUE,
FN,Paul_Schulze,birthName,,Paul Schulze,"Paul Schulze (born June 12, 1962) is an American actor. He is known for appearing in The Sopranos, Nurse Jackie, 24 (2002–2004), and The Punisher (2017), and his films roles in Panic Room (2002), and Rambo (2008).",TRUE,TRUE,
FP_new,Leon_Flach,label,Leon Maximilian Flach,,"Leon Maximilian Flach (born February 28, 2001) is an American professional soccer player who plays as a midfielder and left-back for the Philadelphia Union of Major League Soccer.",TRUE,FALSE,WV
FP_new,Leon_Flach,label,Leon Flach,,"Leon Maximilian Flach (born February 28, 2001) is an American professional soccer player who plays as a midfielder and left-back for the Philadelphia Union of Major League Soccer.",TRUE,TRUE,
FP_new,Leslie_James_Pickering,birthYear,1961,,"Leslie James Pickering is an American activist and former spokesperson for the Earth Liberation Front Press Office advocating for political and social justice, human rights, and environmental protection.",FALSE,FALSE,FH
FP_new,Leslie_James_Pickering,birthYear,1935,,"Leslie James Pickering is an American activist and former spokesperson for the Earth Liberation Front Press Office advocating for political and social justice, human rights, and environmental protection.",FALSE,FALSE,FH
FP_new,Liam_Cleere,birthYear,1935,,Liam Cleere (born 1935) is an Irish retired hurler. At club level he played with Dicksboro and Bennettsbridge and was an All-Ireland Championship winner with the Kilkenny senior hurling team.,TRUE,TRUE,
FP_different,Louis_Sve%C4%87enski,birthDate,1861-11-07,1862-11-07,"Louis Svećenski (Croatian: Ljudevit ""Lujo"" Svećenski, born Ljudevit Kohn; November 7, 1862 – June 18, 1926) was notable Croatian - American violist - violinist and rector of the Boston Academy of Music. Svećenski is credited with the erection of Osijek memorial plaque in 1895, for his friend Franjo Krežma. He stayed in touch with his hometown and family until the day he died on June 18, 1926.",FALSE,FALSE,FH
FP_different,Louis_Sve%C4%87enski,birthYear,1861,1862,"Louis Svećenski (Croatian: Ljudevit ""Lujo"" Svećenski, born Ljudevit Kohn; November 7, 1862 – June 18, 1926) was notable Croatian - American violist - violinist and rector of the Boston Academy of Music. Svećenski is credited with the erection of Osijek memorial plaque in 1895, for his friend Franjo Krežma. He stayed in touch with his hometown and family until the day he died on June 18, 1926.",FALSE,FALSE,FH
FN,Pauline_Flanagan,birthName,,Pauline Flanagan,"Pauline Flanagan (29 June 1925 – 28 June 2003) was a Irish-born actress who had a long career on stage, she was best known in the United States for her role as Annie Colleary, on the television soap opera Ryan's Hope in 1979 and again in 1981. She later returned to the show as Sister Mary Joel.",TRUE,TRUE,
FN,Pia_Kj%C3%A6rsgaard,birthName,,Pia Merete Kjærsgaard,"Pia Merete Kjærsgaard (Danish pronunciation: [ˈpʰiːæ ˈkʰeˀɐ̯sˌkɒˀ]; born 23 February 1947) is a Danish politician who was Speaker of the Danish Parliament from 2015 to 2019, and former leader of the Danish People's Party. On 7 August 2012, Kjærsgaard announced her resignation from the leader position of the Danish People's Party. She appointed Kristian Thulesen Dahl as her successor, and he took office on 12 September 2012, promising to maintain the course laid out by Kjærsgaard.",TRUE,TRUE,
FP_different,Louis_Sve%C4%87enski,birthDate,1863-11-07,1862-11-07,"Louis Svećenski (Croatian: Ljudevit ""Lujo"" Svećenski, born Ljudevit Kohn; November 7, 1862 – June 18, 1926) was notable Croatian - American violist - violinist and rector of the Boston Academy of Music. Svećenski is credited with the erection of Osijek memorial plaque in 1895, for his friend Franjo Krežma. He stayed in touch with his hometown and family until the day he died on June 18, 1926.",FALSE,FALSE,FH
FP_different,Louis_Sve%C4%87enski,birthYear,1863,1862,"Louis Svećenski (Croatian: Ljudevit ""Lujo"" Svećenski, born Ljudevit Kohn; November 7, 1862 – June 18, 1926) was notable Croatian - American violist - violinist and rector of the Boston Academy of Music. Svećenski is credited with the erection of Osijek memorial plaque in 1895, for his friend Franjo Krežma. He stayed in touch with his hometown and family until the day he died on June 18, 1926.",FALSE,FALSE,FH
FP_different,Louis_Sve%C4%87enski,birthDate,1865-11-07,1862-11-07,"Louis Svećenski (Croatian: Ljudevit ""Lujo"" Svećenski, born Ljudevit Kohn; November 7, 1862 – June 18, 1926) was notable Croatian - American violist - violinist and rector of the Boston Academy of Music. Svećenski is credited with the erection of Osijek memorial plaque in 1895, for his friend Franjo Krežma. He stayed in touch with his hometown and family until the day he died on June 18, 1926.",FALSE,FALSE,FH
FP_different,Louis_Sve%C4%87enski,birthYear,1865,1862,"Louis Svećenski (Croatian: Ljudevit ""Lujo"" Svećenski, born Ljudevit Kohn; November 7, 1862 – June 18, 1926) was notable Croatian - American violist - violinist and rector of the Boston Academy of Music. Svećenski is credited with the erection of Osijek memorial plaque in 1895, for his friend Franjo Krežma. He stayed in touch with his hometown and family until the day he died on June 18, 1926.",FALSE,FALSE,FH
FP_different,Louis_Sve%C4%87enski,birthDate,1858-11-07,1862-11-07,"Louis Svećenski (Croatian: Ljudevit ""Lujo"" Svećenski, born Ljudevit Kohn; November 7, 1862 – June 18, 1926) was notable Croatian - American violist - violinist and rector of the Boston Academy of Music. Svećenski is credited with the erection of Osijek memorial plaque in 1895, for his friend Franjo Krežma. He stayed in touch with his hometown and family until the day he died on June 18, 1926.",FALSE,FALSE,FH
FP_different,Louis_Sve%C4%87enski,birthYear,1858,1862,"Louis Svećenski (Croatian: Ljudevit ""Lujo"" Svećenski, born Ljudevit Kohn; November 7, 1862 – June 18, 1926) was notable Croatian - American violist - violinist and rector of the Boston Academy of Music. Svećenski is credited with the erection of Osijek memorial plaque in 1895, for his friend Franjo Krežma. He stayed in touch with his hometown and family until the day he died on June 18, 1926.",FALSE,FALSE,FH
FP_new,Lowell_S%2E_Hawley,birthDate,1908-09-20,,Lowell S. Hawley (20 September 1908 - 6 May 2003) was an American writer.,FALSE,TRUE,
FP_new,Lowell_S%2E_Hawley,deathDate,2003-05-06,,Lowell S. Hawley (20 September 1908 - 6 May 2003) was an American writer.,FALSE,TRUE,
FP_new,Luis_L%C3%B3pez_%28footballer%2C_born_September_1993%29,label,Luis Aurelio López,,"Luis Aurelio López Fernández (born 13 September 1993), also known as Buba López, is a Honduran professional footballer who plays as a goalkeeper for Real España, whom he also captains, and the Honduras national team.",TRUE,FALSE,WV
